Country,Product,Data type,Indication,Channel,Date,Value,Source_File
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2023-10-01 00:00:00,5491.5300266,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2023-11-01 00:00:00,3564.993335099999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2023-12-01 00:00:00,3276.5082848,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-01-01 00:00:00,4009.7515424999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-02-01 00:00:00,5499.525806000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-03-01 00:00:00,5195.249929400001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-04-01 00:00:00,5904.898616000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-05-01 00:00:00,5879.609675499999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-06-01 00:00:00,8492.338314199995,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-07-01 00:00:00,5147.7295804,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-08-01 00:00:00,4353.636102,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-09-01 00:00:00,4041.3342623999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 10,Face to face call,2024-10-01 00:00:00,6612.468670900001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2022-10-01 00:00:00,247.7695766,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2022-11-01 00:00:00,372.2268896,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2022-12-01 00:00:00,333.67218349999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-02-01 00:00:00,174.7518533,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-03-01 00:00:00,193.70836559999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-04-01 00:00:00,458.02704350000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-05-01 00:00:00,238.9391909,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-06-01 00:00:00,179.7595315,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-07-01 00:00:00,460.86715459999994,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-08-01 00:00:00,802.3549131000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-09-01 00:00:00,761.9397896,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-10-01 00:00:00,294.28456650000004,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-11-01 00:00:00,148.6475573,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2023-12-01 00:00:00,528.1504613999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-01-01 00:00:00,124.7180777,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-02-01 00:00:00,692.303119,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-03-01 00:00:00,432.67818309999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-04-01 00:00:00,281.752007,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-05-01 00:00:00,413.7245757,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-07-01 00:00:00,311.84224059999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-08-01 00:00:00,803.4070150000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-09-01 00:00:00,592.4905479,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Meeting,2024-10-01 00:00:00,646.1187094,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2022-10-01 00:00:00,182.1039531,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2022-11-01 00:00:00,173.0732847,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2022-12-01 00:00:00,337.02380489999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-01-01 00:00:00,209.9135036,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-02-01 00:00:00,45.3225465,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-03-01 00:00:00,243.86805950000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-04-01 00:00:00,473.79979190000006,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-05-01 00:00:00,361.70458110000004,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-06-01 00:00:00,459.2509562,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-07-01 00:00:00,398.4614293,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-08-01 00:00:00,795.4472716000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-09-01 00:00:00,280.5319881,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-10-01 00:00:00,303.2401663,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-11-01 00:00:00,319.8041192,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2023-12-01 00:00:00,368.24399159999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-02-01 00:00:00,55.002002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-04-01 00:00:00,329.53309210000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-05-01 00:00:00,53.0548581,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-06-01 00:00:00,339.7896051,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-07-01 00:00:00,103.3374552,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-08-01 00:00:00,497.85520670000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Email,2024-10-01 00:00:00,241.82970699999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2022-10-01 00:00:00,1182.2809003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2022-11-01 00:00:00,1687.0870663,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2022-12-01 00:00:00,1172.4325837,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-01-01 00:00:00,1878.548862,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-02-01 00:00:00,1643.3180474,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-03-01 00:00:00,2177.0661883000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-04-01 00:00:00,1186.8313752,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-05-01 00:00:00,1641.3942053,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-06-01 00:00:00,1448.5741306,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-07-01 00:00:00,1996.2177855999992,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-08-01 00:00:00,1425.9671866,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-09-01 00:00:00,1048.5677774,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-10-01 00:00:00,1519.2154891999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-11-01 00:00:00,1280.7947778,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2023-12-01 00:00:00,1273.8898811,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-01-01 00:00:00,950.1283066000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-02-01 00:00:00,1202.0329812999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-03-01 00:00:00,490.5852356,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-04-01 00:00:00,851.8891544999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-05-01 00:00:00,1456.2326117,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-06-01 00:00:00,976.1063148999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-07-01 00:00:00,1093.4616629999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-08-01 00:00:00,1228.8845152,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-09-01 00:00:00,1358.4756840999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 12,Face to face call,2024-10-01 00:00:00,1350.3295936000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2022-10-01 00:00:00,1916.0991571,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2022-11-01 00:00:00,3458.3937782000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2022-12-01 00:00:00,1752.8507581,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-01-01 00:00:00,2231.3287598999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-02-01 00:00:00,2203.201322,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-03-01 00:00:00,3551.7248239,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-04-01 00:00:00,1927.2259083000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-05-01 00:00:00,2884.149215099999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-06-01 00:00:00,4247.548963199998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-07-01 00:00:00,2475.7059455999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-08-01 00:00:00,3132.8275479,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-09-01 00:00:00,3791.1187581,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-10-01 00:00:00,3135.5367539999993,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-11-01 00:00:00,1272.2994916000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2023-12-01 00:00:00,1876.5842526999995,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-01-01 00:00:00,1658.3610552999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-02-01 00:00:00,4730.1090027,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-03-01 00:00:00,3709.7166945999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-04-01 00:00:00,1380.4158112,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-05-01 00:00:00,1493.6439515999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-06-01 00:00:00,1951.7973286,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-07-01 00:00:00,972.6054673,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-08-01 00:00:00,459.4635809,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-09-01 00:00:00,1343.3758956999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Meeting,2024-10-01 00:00:00,2979.8943039000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2022-10-01 00:00:00,920.9243196,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2022-11-01 00:00:00,611.2586868,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2022-12-01 00:00:00,330.20804499999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-01-01 00:00:00,840.7650465,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-02-01 00:00:00,769.4502865999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-03-01 00:00:00,468.756705,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-04-01 00:00:00,935.3392157000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-05-01 00:00:00,1159.0174093,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-06-01 00:00:00,873.9633908999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-07-01 00:00:00,677.4185704,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-08-01 00:00:00,827.0190024000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-09-01 00:00:00,497.74969139999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-10-01 00:00:00,623.4251652999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-11-01 00:00:00,884.1627643999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2023-12-01 00:00:00,419.60019910000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-01-01 00:00:00,677.7034826,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-02-01 00:00:00,1595.4796051000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-03-01 00:00:00,1647.7102861999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-04-01 00:00:00,771.7066521999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-05-01 00:00:00,239.2921136,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-06-01 00:00:00,673.3715295000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-07-01 00:00:00,393.2108668,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-08-01 00:00:00,851.7446515999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-09-01 00:00:00,184.0867801,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Email,2024-10-01 00:00:00,812.4134601000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2022-10-01 00:00:00,2013.0604849,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2022-11-01 00:00:00,2946.960134999999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2022-12-01 00:00:00,1667.2248948,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-01-01 00:00:00,2487.7805965000007,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-02-01 00:00:00,2190.2370655,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-03-01 00:00:00,3374.2725422,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-04-01 00:00:00,4537.553744599998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-05-01 00:00:00,4609.557725399998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-06-01 00:00:00,3814.1635481999992,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-07-01 00:00:00,3066.620738099999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-08-01 00:00:00,2744.809833699999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-09-01 00:00:00,3079.5226252999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-10-01 00:00:00,2922.020794299999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-11-01 00:00:00,3030.8597518999986,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2023-12-01 00:00:00,2674.7574790999997,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-01-01 00:00:00,3072.865450800001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-02-01 00:00:00,3699.782668499999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-03-01 00:00:00,3596.6505556999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-04-01 00:00:00,3539.2231021,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-05-01 00:00:00,3820.374812600001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-06-01 00:00:00,2988.6737657999993,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-07-01 00:00:00,5311.235342000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-08-01 00:00:00,3614.6350396000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-09-01 00:00:00,3510.002964599999,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 19,Face to face call,2024-10-01 00:00:00,3437.0131711,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2022-10-01 00:00:00,52.8375179,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2022-11-01 00:00:00,277.6759828,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-01-01 00:00:00,74.940948,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-05-01 00:00:00,159.5244613,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-06-01 00:00:00,52.762224,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-08-01 00:00:00,97.8722262,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-09-01 00:00:00,222.23316459999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-10-01 00:00:00,145.4305373,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-11-01 00:00:00,230.22711339999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2023-12-01 00:00:00,144.5106505,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2024-01-01 00:00:00,53.3108268,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2024-07-01 00:00:00,54.6211788,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Meeting,2024-09-01 00:00:00,63.9285782,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2022-10-01 00:00:00,195.5107518,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2022-12-01 00:00:00,128.262839,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-01-01 00:00:00,122.3120749,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-02-01 00:00:00,266.7155567,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-03-01 00:00:00,81.8276778,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-04-01 00:00:00,108.2747089,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-05-01 00:00:00,409.59342030000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-06-01 00:00:00,209.0858435,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-09-01 00:00:00,253.1449001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-10-01 00:00:00,136.3677202,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2023-12-01 00:00:00,118.6446646,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-01-01 00:00:00,315.5098432,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-02-01 00:00:00,336.3610571,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-03-01 00:00:00,244.3644411,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-04-01 00:00:00,135.229669,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-06-01 00:00:00,144.8889311,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-07-01 00:00:00,184.4040941,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Email,2024-10-01 00:00:00,63.5509062,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2022-10-01 00:00:00,321.30552090000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2022-11-01 00:00:00,517.9083076000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2022-12-01 00:00:00,754.0356964,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-01-01 00:00:00,327.5975777,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-02-01 00:00:00,412.5319975,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-03-01 00:00:00,392.40236469999996,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-04-01 00:00:00,242.4004289,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-05-01 00:00:00,418.4392201,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-06-01 00:00:00,279.36448340000004,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-07-01 00:00:00,240.9747069,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-08-01 00:00:00,474.74417630000005,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-09-01 00:00:00,527.6190779,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-10-01 00:00:00,251.53131430000002,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-11-01 00:00:00,348.32226109999993,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2023-12-01 00:00:00,454.7934393,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-01-01 00:00:00,510.1300292000001,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-02-01 00:00:00,303.198223,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-03-01 00:00:00,485.3839757,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-04-01 00:00:00,149.2027917,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-05-01 00:00:00,412.58068330000003,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-06-01 00:00:00,167.85258199999998,INNOVIX_Elbonie.xlsx
Elbonie,INNOVIX,Activity,Indication 14,Face to face call,2024-07-01 00:00:00,216.9644413,INNOVIX_Elbonie.xlsx
